Timestamp,Machine_ID,Machine_Type,Section,Machine_Speed_RPM,Temp_C,Humidity_%,Machine_State,Shift,Energy_kWh,Power_Factor,Motor_Current_A,Voltage_Variation_%,Output_kg,Yarn_Breaks_Count,Waste_kg,Safety_Interlock_Triggered,Auto_Shutdown_Flag,Emergency_Stop_Count,Current_Ratio,Mechanical_Friction_Index,Wear_Score,Degradation_Phase,Component_Health_%,RUL_Hours,Material_Buffer_Level_kg,Yarn_Count_Ne,Speed_Override_Flag,Torque_Load_Index,Efficiency_Index
2024-02-15 20:00:00,MCH-005,Compact,Spinning,1170,60.1,70,IDLE,B,40.03,0.85,54.0,1.78,119,3,2.8,0,0,0,0.9797140232908866,1.10192582472193,26.7,Early Wear,73.3,1466.0,688,24,0,1.2,0.81
2024-02-15 21:00:00,MCH-016,Compact,Spinning,1151,67.4,59,RUN,B,46.57,0.93,47.0,4.0,80,2,4.1,0,0,0,0.867686239956364,1.0130702731937578,25.9,Early Wear,74.1,1482.0,499,24,0,1.07,0.76
2024-02-15 22:00:00,MCH-007,Ring Spinning,Carding,1442,63.6,64,RUN,B,54.06,0.85,53.3,3.41,153,1,2.4,0,1,0,0.9565664634880336,1.0096789211076944,17.3,Healthy,82.7,1654.0,483,20,0,1.17,0.88
2024-02-15 23:00:00,MCH-016,Open End,Spinning,939,70.2,61,RUN,A,43.95,0.97,51.4,-0.68,170,2,5.66,0,0,1,0.9489164411437684,1.1261396253004514,38.1,Early Wear,61.9,1238.0,499,24,0,1.07,0.76
2024-02-16 00:00:00,MCH-012,Open End,Carding,1397,63.7,73,RUN,C,43.42,0.86,57.0,-2.25,114,0,5.52,0,0,0,1.0222905457340508,0.9755982190191992,19.8,Healthy,80.2,1604.0,758,30,0,0.95,0.78
2024-02-16 01:00:00,MCH-019,Ring Spinning,Roving,1379,59.0,50,RUN,B,37.43,0.85,57.3,-1.72,110,3,3.92,0,0,0,1.0484903934126255,1.0568001962457927,26.7,Early Wear,73.3,1466.0,537,20,0,1.19,0.74
2024-02-16 02:00:00,MCH-022,Compact,Carding,1026,70.0,48,IDLE,A,35.75,0.91,50.3,2.64,145,4,3.3,0,0,1,0.9311070183147444,1.124386676393879,37.1,Early Wear,62.9,1258.0,498,30,1,1.19,0.76
2024-02-16 03:00:00,MCH-018,Compact,Drawing,1234,69.8,54,RUN,C,39.25,0.92,55.9,3.94,82,0,3.45,0,0,0,1.0273650543601496,0.8979097856249878,17.8,Healthy,82.2,1644.0,258,20,0,0.63,0.79
2024-02-16 04:00:00,MCH-007,Ring Spinning,Roving,1186,60.7,70,IDLE,B,45.48,0.96,76.1,0.41,173,1,1.86,0,0,1,1.3657543690701568,1.2515518810663226,28.3,Early Wear,71.7,1434.0,483,20,0,1.17,0.88
2024-02-16 05:00:00,MCH-023,Compact,Drawing,949,71.8,51,RUN,B,40.99,0.89,52.9,2.06,80,2,6.38,0,0,0,0.9521699314758482,1.108884761004622,40.7,Moderate Wear,59.3,1186.0,214,40,0,1.01,0.81
2024-02-16 06:00:00,MCH-011,Ring Spinning,Roving,1427,60.9,70,RUN,A,43.23,0.93,49.5,3.93,89,1,1.87,0,0,0,0.9076980613094304,0.973639217116296,14.4,Healthy,85.6,1712.0,595,30,0,1.11,0.77
2024-02-16 07:00:00,MCH-006,Compact,Drawing,933,63.8,50,RUN,C,46.06,0.84,58.0,-0.77,125,1,2.95,0,0,0,1.066240038158078,1.1251086319544377,24.2,Early Wear,75.8,1516.0,344,24,0,0.94,0.92
2024-02-16 08:00:00,MCH-010,Ring Spinning,Carding,1144,65.9,47,RUN,C,40.69,0.87,52.3,3.71,148,0,2.32,0,0,0,0.9645158423321332,0.9068545703057902,11.1,Healthy,88.9,1778.0,255,30,0,0.65,0.87
2024-02-16 09:00:00,MCH-021,Compact,Drawing,1154,74.4,73,RUN,A,32.77,0.87,62.7,-0.31,159,3,6.7,0,0,0,1.1235467469801483,1.0443834367240938,43.4,Moderate Wear,56.6,1132.0,289,36,0,0.88,0.91
2024-02-16 10:00:00,MCH-015,Ring Spinning,Roving,1179,61.9,68,STOP,C,46.29,0.85,57.8,-2.37,128,0,5.49,0,0,0,1.0490559033112992,1.120654286958264,27.0,Early Wear,73.0,1460.0,421,30,1,1.18,0.85
2024-02-16 11:00:00,MCH-017,Open End,Roving,1216,69.7,53,RUN,A,37.36,0.85,64.6,-1.35,118,3,4.75,0,0,0,1.1838063318303471,1.084753708506513,35.6,Early Wear,64.4,1288.0,615,24,0,1.0,0.81
2024-02-16 12:00:00,MCH-016,Open End,Spinning,1241,60.5,58,RUN,C,40.52,0.85,61.9,1.03,157,1,5.57,0,0,0,1.142761239431892,1.0866206870545,27.5,Early Wear,72.5,1450.0,499,24,0,1.07,0.76
2024-02-16 13:00:00,MCH-001,Compact,Drawing,975,51.5,71,IDLE,C,48.37,0.9,58.6,-2.78,102,1,5.72,0,0,0,1.0685545746228504,1.1971582404586516,33.3,Early Wear,66.7,1334.0,386,24,0,1.13,0.79
2024-02-16 14:00:00,MCH-008,Ring Spinning,Drawing,1142,55.0,73,STOP,B,45.07,0.91,49.0,0.44,146,1,2.73,0,0,0,0.8840825054572995,1.010363386969524,18.0,Healthy,82.0,1640.0,547,40,0,1.01,0.79
2024-02-16 15:00:00,MCH-004,Open End,Roving,1459,65.3,66,RUN,A,50.18,0.96,63.8,0.96,143,0,6.59,0,0,0,1.1537317425498903,0.9402348232024024,20.6,Early Wear,79.4,1588.0,415,24,0,0.78,0.89
2024-02-16 16:00:00,MCH-004,Open End,Drawing,1275,72.5,56,RUN,A,45.09,0.95,45.8,2.14,123,1,2.86,0,0,0,0.8282274891659087,0.8939574415785052,21.8,Early Wear,78.2,1564.0,415,24,0,0.78,0.89
2024-02-16 17:00:00,MCH-022,Compact,Roving,1355,67.6,72,RUN,A,40.44,0.97,57.3,3.42,65,3,1.76,0,0,0,1.0606845357740526,1.0634559701360773,25.9,Early Wear,74.1,1482.0,498,30,1,1.19,0.76
2024-02-16 18:00:00,MCH-023,Open End,Carding,1447,64.6,68,RUN,C,38.86,0.96,53.1,-0.95,124,6,4.59,0,0,1,0.9557698177952276,0.9626937438824484,29.3,Early Wear,70.7,1414.0,214,40,0,1.01,0.81
2024-02-16 19:00:00,MCH-020,Open End,Spinning,1019,75.5,68,RUN,B,37.75,0.85,50.6,1.73,67,5,7.25,0,0,0,0.9097344734979156,0.9904684534385748,47.1,Moderate Wear,52.9,1058.0,277,24,0,0.82,0.71
2024-02-16 20:00:00,MCH-018,Compact,Roving,1243,68.4,66,RUN,B,42.19,0.91,51.7,1.4,178,2,5.14,0,0,0,0.9501748356067932,0.8801620572035622,22.5,Early Wear,77.5,1550.0,258,20,0,0.63,0.79
2024-02-16 21:00:00,MCH-027,Compact,Drawing,1173,66.4,52,STOP,C,42.79,0.9,43.1,2.94,151,3,1.54,0,0,0,0.7801539603608,0.8876595773787229,15.2,Healthy,84.8,1696.0,486,36,0,0.74,0.93
2024-02-16 22:00:00,MCH-007,Compact,Drawing,1463,71.6,62,IDLE,B,42.37,0.85,54.1,-1.99,165,1,6.43,0,0,0,0.9709239338593364,1.0098234849528769,33.6,Early Wear,66.4,1328.0,483,20,0,1.17,0.88
2024-02-16 23:00:00,MCH-001,Ring Spinning,Spinning,1460,69.1,45,RUN,A,39.87,0.92,58.0,-2.25,169,1,3.86,0,0,0,1.0576137428007732,1.0221743328469834,26.0,Early Wear,74.0,1480.0,386,24,0,1.13,0.79
2024-02-17 00:00:00,MCH-004,Compact,Drawing,1006,67.4,50,RUN,B,44.07,0.83,60.4,-2.45,127,0,6.1,0,0,0,1.092247605799583,1.0369220902497365,27.0,Early Wear,73.0,1460.0,415,24,0,0.78,0.89
2024-02-17 01:00:00,MCH-009,Ring Spinning,Carding,1460,80.5,71,RUN,B,40.66,0.94,42.2,-3.8,61,1,2.89,0,0,0,0.7612956129561297,0.9072750075561996,32.5,Early Wear,67.5,1350.0,538,24,0,1.03,0.78
2024-02-17 02:00:00,MCH-028,Ring Spinning,Spinning,1325,70.9,55,STOP,C,39.68,0.95,51.7,-2.6,109,3,7.08,0,0,0,0.9461519815779904,0.9034214004561024,32.7,Early Wear,67.3,1346.0,316,20,0,0.75,0.73
2024-02-17 03:00:00,MCH-013,Compact,Roving,1070,77.6,70,RUN,C,41.27,0.95,37.9,2.28,78,1,6.93,0,0,0,0.6959952374706125,0.9502074974832324,39.1,Early Wear,60.9,1218.0,443,40,0,1.0,0.89
2024-02-17 04:00:00,MCH-002,Ring Spinning,Carding,1139,70.6,49,IDLE,C,40.2,0.86,61.2,-2.7,126,3,5.8,0,0,0,1.1282818752643395,1.0444447695922163,36.8,Early Wear,63.2,1264.0,234,36,0,0.89,0.85
2024-02-17 05:00:00,MCH-010,Open End,Carding,1251,76.6,50,RUN,B,43.39,0.92,50.6,2.97,90,4,6.01,0,0,0,0.9331644669599608,0.880826468296954,38.6,Early Wear,61.4,1228.0,255,30,0,0.65,0.87
2024-02-17 06:00:00,MCH-024,Compact,Spinning,1427,66.9,46,RUN,B,41.19,0.93,44.1,-0.9,138,3,1.62,0,0,0,0.80144726407613,0.8712606420338631,15.2,Healthy,84.8,1696.0,328,30,1,0.81,0.85
2024-02-17 07:00:00,MCH-030,Open End,Carding,1421,67.0,47,RUN,C,48.76,0.83,55.6,-0.33,83,4,7.33,0,0,0,1.0113909397768504,0.9516160831049244,32.7,Early Wear,67.3,1346.0,398,30,0,0.91,0.75
2024-02-17 08:00:00,MCH-025,Compact,Drawing,1134,72.8,61,RUN,A,44.36,0.89,52.1,-1.5,151,0,2.64,0,0,0,0.963651985059844,1.0546184455940797,27.8,Early Wear,72.2,1444.0,434,20,0,1.07,0.84
2024-02-17 09:00:00,MCH-006,Ring Spinning,Spinning,1142,66.1,72,RUN,A,42.53,0.97,54.4,2.37,176,1,4.83,0,0,0,1.000059621996542,1.0213168897538143,24.1,Early Wear,75.9,1518.0,344,24,0,0.94,0.92
2024-02-17 10:00:00,MCH-012,Compact,Spinning,958,69.0,54,RUN,C,47.17,0.84,52.7,-2.19,144,0,3.9,0,0,0,0.9451703817576224,1.0781794416535533,26.7,Early Wear,73.3,1466.0,758,30,0,0.95,0.78
2024-02-17 11:00:00,MCH-007,Open End,Roving,1283,66.6,50,RUN,C,48.6,0.88,63.3,-2.21,86,1,2.58,0,0,0,1.1360348431293157,1.1197107161761048,25.1,Early Wear,74.9,1498.0,483,20,0,1.17,0.88
2024-02-17 12:00:00,MCH-020,Compact,Roving,1361,65.4,67,RUN,A,40.61,0.86,54.8,1.9,102,2,2.54,0,0,0,0.9852460305866754,0.9319406927261517,16.2,Healthy,83.8,1676.0,277,24,0,0.82,0.71
2024-02-17 13:00:00,MCH-019,Open End,Spinning,1136,66.8,64,RUN,C,49.28,0.93,58.9,-1.43,136,2,1.69,0,0,0,1.0777676120768525,1.1499187247698304,27.1,Early Wear,72.9,1458.0,537,20,0,1.19,0.74
2024-02-17 14:00:00,MCH-020,Ring Spinning,Spinning,1444,72.1,55,RUN,A,42.87,0.98,42.6,-3.43,169,3,2.82,0,0,0,0.7659029361859923,0.8648686417298994,23.8,Early Wear,76.2,1524.0,277,24,0,0.82,0.71
2024-02-17 15:00:00,MCH-011,Open End,Roving,918,76.0,54,RUN,C,42.06,0.83,52.4,-0.35,105,1,6.52,0,0,0,0.9608763315679628,1.1625313833166055,46.9,Moderate Wear,53.1,1062.0,595,30,0,1.11,0.77
2024-02-17 16:00:00,MCH-010,Ring Spinning,Carding,1016,77.8,57,IDLE,A,35.64,0.87,49.1,4.0,155,1,6.72,0,0,0,0.9055014886903968,0.9197471918954458,37.4,Early Wear,62.6,1252.0,255,30,0,0.65,0.87
2024-02-17 17:00:00,MCH-006,Open End,Spinning,1464,61.3,45,RUN,C,40.21,0.83,62.1,2.98,161,1,4.71,0,0,0,1.1416121787864937,0.9840437690334524,20.6,Early Wear,79.4,1588.0,344,24,0,0.94,0.92
2024-02-17 18:00:00,MCH-026,Compact,Spinning,1346,67.3,53,RUN,B,38.87,0.83,65.7,-1.16,123,3,7.0,0,0,0,1.2042584481601073,1.0445524657692815,35.1,Early Wear,64.9,1298.0,641,24,1,0.98,0.81
2024-02-17 19:00:00,MCH-019,Ring Spinning,Drawing,1475,66.1,51,RUN,A,40.47,0.94,52.7,-0.13,158,2,6.63,0,0,0,0.9643183897529736,1.0041396083567848,28.8,Early Wear,71.2,1424.0,537,20,0,1.19,0.74
2024-02-17 20:00:00,MCH-014,Ring Spinning,Roving,926,64.3,47,IDLE,A,38.06,0.83,50.1,1.97,165,3,3.89,0,0,1,0.894,0.972953375791787,22.4,Early Wear,77.6,1552.0,645,40,0,0.71,0.83
2024-02-17 21:00:00,MCH-023,Compact,Roving,1334,64.3,47,IDLE,A,51.6,0.82,54.3,0.81,122,2,4.75,0,0,0,0.977369135711504,0.993457691696794,23.2,Early Wear,76.8,1536.0,214,40,0,1.01,0.81
2024-02-17 22:00:00,MCH-015,Compact,Spinning,1362,61.7,62,RUN,C,45.13,0.94,57.0,-1.12,153,0,1.83,0,1,0,1.034536098421177,1.056318074690994,16.5,Healthy,83.5,1670.0,421,30,1,1.18,0.85
2024-02-17 23:00:00,MCH-023,Ring Spinning,Roving,1336,71.8,66,RUN,C,46.08,0.85,66.0,-2.69,141,7,2.58,0,0,0,1.187962485395198,1.0602086745122763,40.7,Moderate Wear,59.3,1186.0,214,40,0,1.01,0.81
2024-02-18 00:00:00,MCH-003,Ring Spinning,Spinning,1076,63.3,54,RUN,C,48.89,0.93,54.5,-0.18,115,2,6.32,0,0,1,0.9814559421908658,1.0390044092512816,28.6,Early Wear,71.4,1428.0,451,24,0,0.93,0.94
2024-02-18 01:00:00,MCH-013,Compact,Drawing,1226,71.7,73,RUN,A,37.12,0.92,52.7,-1.59,110,0,6.16,0,0,0,0.9677822959024084,1.0076964371549393,31.1,Early Wear,68.9,1378.0,443,40,0,1.0,0.89
2024-02-18 02:00:00,MCH-019,Open End,Spinning,1266,67.0,60,RUN,C,38.24,0.84,57.4,3.3,102,3,6.16,0,0,1,1.05032021957914,1.0910551727117563,35.4,Early Wear,64.6,1292.0,537,20,0,1.19,0.74
2024-02-18 03:00:00,MCH-022,Compact,Spinning,1285,67.5,67,IDLE,C,41.65,0.84,48.3,-3.7,60,1,3.47,0,0,0,0.8940848704692277,1.020949067990995,23.1,Early Wear,76.9,1538.0,498,30,1,1.19,0.76
2024-02-18 04:00:00,MCH-030,Compact,Spinning,1156,69.2,50,RUN,C,49.95,0.85,56.4,1.73,135,2,3.65,0,1,0,1.0259433273995389,1.0184316404004965,27.5,Early Wear,72.5,1450.0,398,30,0,0.91,0.75
2024-02-18 05:00:00,MCH-009,Ring Spinning,Roving,1435,74.7,74,IDLE,B,40.76,0.96,47.4,-2.23,70,0,5.73,0,0,0,0.8551045510455104,0.9395813076435237,30.6,Early Wear,69.4,1388.0,538,24,0,1.03,0.78
2024-02-18 06:00:00,MCH-023,Compact,Roving,1119,64.1,57,RUN,B,45.87,0.85,70.4,3.86,167,1,3.63,0,0,0,1.2671599844215446,1.1639218888526233,27.5,Early Wear,72.5,1450.0,214,40,0,1.01,0.81
2024-02-18 07:00:00,MCH-025,Open End,Spinning,1202,70.6,66,RUN,B,43.92,0.92,63.9,-2.71,75,3,6.7,0,0,0,1.1819071371463346,1.1133105967256598,42.1,Moderate Wear,57.9,1158.0,434,20,0,1.07,0.84
2024-02-18 08:00:00,MCH-022,Ring Spinning,Spinning,1344,80.4,56,RUN,A,41.91,0.88,58.6,-0.14,126,0,5.28,0,0,0,1.0847489318736383,1.0753334021996863,43.6,Moderate Wear,56.4,1128.0,498,30,1,1.19,0.76
2024-02-18 09:00:00,MCH-008,Compact,Spinning,1257,74.6,63,STOP,B,43.36,0.95,58.8,2.75,167,3,7.34,0,0,0,1.0608990065487591,1.0400744658787375,44.7,Moderate Wear,55.3,1106.0,547,40,0,1.01,0.79
2024-02-18 10:00:00,MCH-007,Ring Spinning,Spinning,1188,73.1,65,RUN,A,46.32,0.88,56.4,2.33,114,4,1.7,0,0,0,1.012201661176831,1.103148133961248,36.7,Early Wear,63.3,1266.0,483,20,0,1.17,0.88
2024-02-18 11:00:00,MCH-013,Ring Spinning,Roving,1178,81.9,60,STOP,C,35.11,0.92,48.7,-2.4,121,2,5.05,0,0,0,0.8943263341640852,0.9952022669200274,45.0,Moderate Wear,55.0,1100.0,443,40,0,1.0,0.89
2024-02-18 12:00:00,MCH-017,Open End,Drawing,1177,69.4,58,IDLE,B,37.24,0.95,45.1,1.31,173,2,2.58,0,0,0,0.8264654112314036,0.972224957287768,23.3,Early Wear,76.7,1534.0,615,24,0,1.0,0.81
2024-02-18 13:00:00,MCH-007,Ring Spinning,Drawing,1352,64.3,52,IDLE,B,32.18,0.88,58.5,-0.82,154,1,6.1,0,0,0,1.0498900209015003,1.0657547714171154,27.5,Early Wear,72.5,1450.0,483,20,0,1.17,0.88
2024-02-18 14:00:00,MCH-005,Ring Spinning,Roving,1385,72.2,73,RUN,A,37.33,0.84,47.3,0.16,128,0,4.53,0,1,0,0.858156912993684,0.992471687181856,27.7,Early Wear,72.3,1446.0,688,24,0,1.2,0.81
2024-02-18 15:00:00,MCH-005,Compact,Roving,1207,68.0,55,RUN,B,46.71,0.86,52.2,-1.09,71,1,4.47,0,0,0,0.9470568891811904,1.0754234517047396,28.5,Early Wear,71.5,1430.0,688,24,0,1.2,0.81
2024-02-18 16:00:00,MCH-016,Open End,Drawing,1460,70.9,51,RUN,A,38.96,0.9,47.2,-3.16,90,1,6.82,0,1,1,0.8713785218285188,0.943909122415153,30.2,Early Wear,69.8,1396.0,499,24,0,1.07,0.76
2024-02-18 17:00:00,MCH-005,Compact,Spinning,1090,62.5,68,RUN,C,40.37,0.98,56.0,3.53,77,1,4.5,0,0,1,1.0159997278572157,1.1495505421118666,28.5,Early Wear,71.5,1430.0,688,24,0,1.2,0.81
2024-02-18 18:00:00,MCH-012,Open End,Drawing,1027,67.8,45,IDLE,C,45.73,0.95,58.6,2.98,147,1,4.28,0,0,0,1.050986420702024,1.0929720900079394,28.7,Early Wear,71.3,1426.0,758,30,0,0.95,0.78
2024-02-18 19:00:00,MCH-013,Compact,Roving,1138,68.2,49,RUN,C,34.82,0.87,62.1,-2.74,140,1,2.26,0,0,0,1.1404038059874682,1.0957306866579004,25.3,Early Wear,74.7,1494.0,443,40,0,1.0,0.89
2024-02-18 20:00:00,MCH-013,Ring Spinning,Drawing,1123,59.0,45,RUN,A,45.24,0.92,52.1,2.41,122,2,3.0,0,0,0,0.95676390164166,1.0335978438368194,21.7,Early Wear,78.3,1566.0,443,40,0,1.0,0.89
2024-02-18 21:00:00,MCH-016,Open End,Roving,1070,69.7,70,RUN,C,46.82,0.82,44.9,2.15,156,3,2.71,0,0,0,0.8289172802987392,1.022247205482395,28.4,Early Wear,71.6,1432.0,499,24,0,1.07,0.76
2024-02-18 22:00:00,MCH-019,Ring Spinning,Roving,1473,58.1,62,RUN,C,40.71,0.94,54.5,0.95,100,0,6.7,0,0,0,0.9972552607502286,1.0156294358681193,24.2,Early Wear,75.8,1516.0,537,20,0,1.19,0.74
2024-02-18 23:00:00,MCH-016,Open End,Spinning,1469,70.4,55,RUN,B,41.06,0.87,75.9,1.53,91,0,5.12,0,1,0,1.401220970482724,1.1011653499085492,32.0,Early Wear,68.0,1360.0,499,24,0,1.07,0.76
2024-02-19 00:00:00,MCH-013,Compact,Drawing,1323,65.1,62,STOP,A,47.9,0.96,68.7,0.75,80,2,7.25,0,0,0,1.2616061428557015,1.0756527437443015,32.4,Early Wear,67.6,1352.0,443,40,0,1.0,0.89
2024-02-19 01:00:00,MCH-020,Ring Spinning,Carding,1234,60.7,65,IDLE,A,43.42,0.83,72.6,-3.41,74,1,6.41,0,0,0,1.3052712011057048,1.0476534340297534,27.2,Early Wear,72.8,1456.0,277,24,0,0.82,0.71
2024-02-19 02:00:00,MCH-021,Compact,Roving,1358,63.6,55,STOP,B,40.16,0.9,57.1,0.6,154,3,3.85,0,0,0,1.023198074203612,0.9622217565845168,21.8,Early Wear,78.2,1564.0,289,36,0,0.88,0.91
2024-02-19 03:00:00,MCH-003,Compact,Roving,1319,70.5,67,RUN,B,42.5,0.94,62.7,-3.52,71,1,2.96,0,0,0,1.1291245426672898,1.0169920332248543,25.6,Early Wear,74.4,1488.0,451,24,0,0.93,0.94
2024-02-19 04:00:00,MCH-015,Ring Spinning,Carding,927,69.1,68,IDLE,B,48.87,0.86,55.0,3.53,65,2,3.67,0,0,0,0.998236586195873,1.213078514171012,37.1,Early Wear,62.9,1258.0,421,30,1,1.18,0.85
2024-02-19 05:00:00,MCH-022,Ring Spinning,Carding,1277,61.4,74,IDLE,B,49.72,0.85,50.2,3.24,171,1,1.76,0,0,1,0.9292559109224686,1.036534049106676,17.3,Healthy,82.7,1654.0,498,30,1,1.19,0.76
2024-02-19 06:00:00,MCH-030,Open End,Spinning,1067,66.3,46,IDLE,C,40.89,0.83,38.4,-0.71,97,2,4.45,0,0,0,0.6985146058890477,0.9299105906340064,21.0,Early Wear,79.0,1580.0,398,30,0,0.91,0.75
2024-02-19 07:00:00,MCH-024,Compact,Spinning,1300,64.8,56,RUN,A,45.49,0.86,56.6,1.04,166,2,4.9,0,0,0,1.0286148559344437,0.949034070680052,21.3,Early Wear,78.7,1574.0,328,30,1,0.81,0.85
2024-02-19 08:00:00,MCH-011,Ring Spinning,Roving,1258,67.6,51,RUN,C,40.6,0.95,47.5,-1.29,83,4,2.9,0,0,0,0.8710233921656151,0.9995378877378917,27.0,Early Wear,73.0,1460.0,595,30,0,1.11,0.77
2024-02-19 09:00:00,MCH-013,Ring Spinning,Roving,933,70.0,66,RUN,A,37.68,0.91,45.7,1.95,77,4,3.87,0,0,0,0.8392343628603429,1.0532669920279696,34.7,Early Wear,65.3,1306.0,443,40,0,1.0,0.89
2024-02-19 10:00:00,MCH-007,Ring Spinning,Drawing,1241,62.7,64,RUN,A,40.3,0.94,43.1,-2.44,93,2,2.34,0,1,0,0.7735087162539259,0.9898286807257272,18.2,Healthy,81.8,1636.0,483,20,0,1.17,0.88
2024-02-19 11:00:00,MCH-005,Compact,Carding,1256,55.4,69,RUN,B,36.44,0.83,48.3,3.29,79,2,7.32,0,0,0,0.8762997652768485,1.031720051312701,30.2,Early Wear,69.8,1396.0,688,24,0,1.2,0.81
2024-02-19 12:00:00,MCH-014,Open End,Drawing,1165,71.7,67,RUN,B,39.49,0.91,48.4,-0.25,108,1,2.76,0,0,0,0.8636646706586826,0.9051909216709976,21.2,Early Wear,78.8,1576.0,645,40,0,0.71,0.83
2024-02-19 13:00:00,MCH-015,Open End,Roving,1472,58.8,70,IDLE,C,54.97,0.95,56.0,2.49,179,3,1.68,0,0,0,1.016386342308525,1.0221811222229535,20.5,Early Wear,79.5,1590.0,421,30,1,1.18,0.85
2024-02-19 14:00:00,MCH-025,Compact,Carding,1242,73.4,67,IDLE,A,54.3,0.9,58.9,-3.87,107,1,2.46,0,0,0,1.0894261404995167,1.0666527082988768,30.8,Early Wear,69.2,1384.0,434,20,0,1.07,0.84
2024-02-19 15:00:00,MCH-021,Open End,Roving,1096,56.0,46,RUN,A,46.71,0.88,46.3,-1.42,69,2,2.57,0,0,0,0.8296684909917204,0.9635418766598856,17.3,Healthy,82.7,1654.0,289,36,0,0.88,0.91
2024-02-19 16:00:00,MCH-008,Ring Spinning,Carding,1426,71.2,73,RUN,C,36.07,0.89,51.9,-2.49,167,1,5.92,0,0,0,0.9364057557802824,0.9603826160550282,29.6,Early Wear,70.4,1408.0,547,40,0,1.01,0.79
2024-02-19 17:00:00,MCH-030,Compact,Roving,1247,67.1,72,RUN,C,33.35,0.98,58.2,-0.95,130,0,6.82,0,0,0,1.058686199550588,1.0037918787180573,26.5,Early Wear,73.5,1470.0,398,30,0,0.91,0.75
2024-02-19 18:00:00,MCH-013,Open End,Spinning,1161,69.9,58,RUN,A,42.14,0.9,46.1,0.48,99,3,5.88,0,0,0,0.8465799590341752,0.9827837457689516,33.0,Early Wear,67.0,1340.0,443,40,0,1.0,0.89
2024-02-19 19:00:00,MCH-012,Compact,Roving,1021,75.2,73,RUN,B,32.55,0.97,57.5,2.41,67,1,1.78,0,0,0,1.0312580066615424,1.0876147139692895,32.7,Early Wear,67.3,1346.0,758,30,0,0.95,0.78
2024-02-19 20:00:00,MCH-019,Compact,Spinning,1098,63.1,68,RUN,B,45.41,0.92,52.9,-2.08,178,1,3.63,0,0,0,0.9679780420860016,1.1167283313184415,25.1,Early Wear,74.9,1498.0,537,20,0,1.19,0.74
2024-02-19 21:00:00,MCH-009,Compact,Spinning,1383,66.2,48,RUN,A,41.27,0.87,53.2,3.45,145,1,7.36,0,0,0,0.959737597375974,0.9821299126382692,27.3,Early Wear,72.7,1454.0,538,24,0,1.03,0.78
2024-02-19 22:00:00,MCH-005,Open End,Roving,1245,58.6,55,RUN,A,38.57,0.87,47.8,-3.48,95,2,6.45,0,0,0,0.8672283391352663,1.0311561046573268,28.5,Early Wear,71.5,1430.0,688,24,0,1.2,0.81
2024-02-19 23:00:00,MCH-011,Open End,Spinning,1289,73.0,56,RUN,C,40.06,0.91,47.4,-3.42,137,3,5.24,0,0,1,0.8691896587084242,0.9912233709259578,36.0,Early Wear,64.0,1280.0,595,30,0,1.11,0.77
2024-02-20 00:00:00,MCH-016,Open End,Carding,1013,70.5,68,RUN,A,41.17,0.87,47.6,3.36,93,4,6.37,1,0,0,0.8787630855728282,1.0631206147397156,40.8,Moderate Wear,59.2,1184.0,499,24,0,1.07,0.76
2024-02-20 01:00:00,MCH-017,Ring Spinning,Spinning,1102,66.1,62,RUN,B,45.89,0.84,42.1,-3.22,88,1,6.24,0,0,0,0.7714898849854122,0.9713548802800952,24.4,Early Wear,75.6,1512.0,615,24,0,1.0,0.81
2024-02-20 02:00:00,MCH-019,Open End,Drawing,1025,77.5,52,RUN,B,43.31,0.96,59.4,-2.31,110,4,7.42,0,0,0,1.0869167429094235,1.2051078044694612,58.7,Moderate Wear,41.3,826.0,537,20,0,1.19,0.74
2024-02-20 03:00:00,MCH-004,Ring Spinning,Drawing,1093,69.8,53,IDLE,A,41.98,0.83,58.7,2.42,126,3,5.22,0,0,0,1.0615055374244289,0.9993740844053624,32.4,Early Wear,67.6,1352.0,415,24,0,0.78,0.89
2024-02-20 04:00:00,MCH-013,Open End,Roving,1262,73.4,45,RUN,A,43.18,0.84,51.4,-3.92,168,4,6.03,0,0,0,0.9439091083374532,0.9905493908861442,40.1,Moderate Wear,59.9,1198.0,443,40,0,1.0,0.89
2024-02-20 05:00:00,MCH-029,Compact,Spinning,1390,63.0,73,RUN,A,36.93,0.87,66.0,0.84,88,0,6.42,0,0,0,1.1960370542580203,1.0923874540924328,27.5,Early Wear,72.5,1450.0,328,40,0,1.14,0.93
2024-02-20 06:00:00,MCH-018,Open End,Drawing,1380,65.9,47,RUN,C,47.09,0.95,53.9,2.8,170,2,4.65,0,0,0,0.9906078073347416,0.8680253987610678,17.8,Healthy,82.2,1644.0,258,20,0,0.63,0.79
2024-02-20 07:00:00,MCH-007,Compact,Roving,1109,59.2,73,IDLE,B,36.75,0.82,58.3,-1.17,116,0,3.28,0,0,0,1.0463006533086747,1.1484515425362187,24.0,Early Wear,76.0,1520.0,483,20,0,1.17,0.88
2024-02-20 08:00:00,MCH-003,Ring Spinning,Drawing,1049,64.6,59,RUN,B,49.18,0.97,59.6,-2.38,74,3,5.15,0,0,0,1.073298608340837,1.0825794259540038,30.4,Early Wear,69.6,1392.0,451,24,0,0.93,0.94
